Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	cr_0	cr_1	cr_2	cr_3	cr_4	cr_5	cr_6	cr_0-cr_0	cr_0-cr_1	cr_0-cr_2	cr_0-cr_3	cr_0-cr_4	cr_0-cr_5	cr_0-cr_6	cr_1-cr_1	cr_1-cr_2	cr_1-cr_3	cr_1-cr_4	cr_1-cr_5	cr_1-cr_6	cr_2-cr_2	cr_2-cr_3	cr_2-cr_4	cr_2-cr_5	cr_2-cr_6	cr_3-cr_3	cr_3-cr_4	cr_3-cr_5	cr_3-cr_6	cr_4-cr_4	cr_4-cr_5	cr_4-cr_6	cr_5-cr_5	cr_5-cr_6	cr_6-cr_6	FittedValues	FitError	BETError
GAQYIH	2989.111883769997	0.0	2582.917319	20.25844	3685.24	52.0610036285	100000.0	4451.861366681744	48.93592276870093	Test	Retained	0.00038456641789263947	-0.0003798471456973825	-0.002606962002003274	0.13096907634137223	0.1890300239392378	0.17218816899764328	0.34827248640456204	1.4789132977077622e-07	1.4125791390258898e-06	6.3546281363387536e-06	0.0001606604933375601	0.00032782160773592333	0.00025721276685339447	0.00015456685834451411	-2.3141002514822397e-06	-1.3773649588428458e-05	0.0005317578281246405	0.0012273762558736546	0.0020166035487353437	0.0012079066248954237	-5.7007461656196423e-05	0.00100991784871642	0.0020885333403880446	0.003786736888381235	0.005515986225737683	0.023356591468908113	0.03979220816767134	0.03573841448532307	0.11901166451525098	0.04017192399006895	0.03599566292807196	0.13968654497209038	0.03223864558519496	0.17560043399473857	0.129599900962695	2978.517629275037	-0.3544281681954946	-13.58913886681574
HABRAF	4692.370684013739	0.0	5519.205147	NaN	4810.94	78.90855749100001	80000.0	6747.6601315933885	43.80066252186208	Test	Retained	0.2143083037566223	0.38618853836958383	0.37051849626141903	0.3494915472083874	0.45816074535867046	0.2807237247226667	0.5483718464390798	0.045928049059040695	0.10659482878035183	0.13695824254405115	0.21196913112395346	0.42376618504932245	0.22908019845010286	0.13306585642330063	0.15067518085407514	0.167678888336455	0.25936827209514424	0.5187330459274321	0.5314676821828133	0.30864795565377967	0.1429773783840542	0.14929877482359785	0.2824869360275467	0.3054237622524094	0.43184514243761624	0.1345361841840603	0.2209209932704248	0.1361491665607072	0.43825728660861546	0.2171006922999243	0.13380860448701448	0.501932173307038	0.08247457184407618	0.4342284492173746	0.30977468391170765	4425.457302331759	-5.688241608688706	17.62082577583164
ILITUT	3893.2868344816948	0.0	4319.832654999998	12.63372	4132.18	56.929360576099995	100000.0	4868.166253327693	25.040010158300646	Test	Retained	0.07195960515191079	0.19697141028992077	0.25039844940298733	0.2790979979292444	0.3287369662513559	0.19083427901905603	0.3761799124248432	0.005178184773618905	0.01840194239142829	0.03156543630522816	0.057930726843530074	0.10336255118507133	0.05307543954183917	0.03112009440293282	0.039821053355601106	0.05914423535150288	0.10837609696911411	0.193468783556705	0.18825850326134458	0.11035374492396405	0.06728125220866094	0.083132805940693	0.1403132092949138	0.14403707671791754	0.20554674602676037	0.0888624747144079	0.13040291834170378	0.07631868793666938	0.2479653716755642	0.11445867210520382	0.06700267457277131	0.2536930135025996	0.03922340489448721	0.2084475887759944	0.15009890802723191	3767.473259704115	-3.231551645855779	10.955931033401209
IYOWID	4352.245450838501	0.0	5436.737198	20.51668	4659.7	69.9458962712	100000.0	5981.241460301363	37.42886351111059	Test	Retained	0.008025759744777192	0.05643232051764001	0.15308588892047703	0.4288907969091069	0.32487203511660134	0.23900577392032388	0.475926320444751	6.441281948088607e-05	0.0006118234622213613	0.0022174555327107307	0.009604184494292196	0.011398521749461026	0.0073447353105736335	0.004346960475948852	0.0035290970240054657	0.01106791891546743	0.04786848758777365	0.05672477995706399	0.0693533169410599	0.041031758494582016	0.02660015345679318	0.07779454067027526	0.08697959287167858	0.11230904803230972	0.1617774318562822	0.19729826520562968	0.1919089061850461	0.14103722154481974	0.4625940505012182	0.11189374669262452	0.08222930939265888	0.31428125868987544	0.060428478428235295	0.3241709953890662	0.23563328151117044	3977.558711569477	-8.609044308308412	24.91798220967895
KARNAU	3678.4935578298573	0.0	4592.347424000001	15.53234	3972.07	61.1415039333	100000.0	5228.356740945922	42.1330949409196	Test	Retained	0.16867779639327787	0.46130671698418263	0.5910361478811352	0.3517627727528734	0.23838823577536847	0.2022492196426019	0.4082005087949992	0.028452198996092103	0.10008150283051373	0.16985806741680387	0.16783828723214245	0.17858828422012712	0.13150982763189054	0.07885833268517722	0.21441159551860547	0.3152185328107728	0.3113097622440211	0.3311684105472834	0.46235281897121133	0.27719239938464957	0.35522410153225664	0.2370326140451561	0.23816596677852384	0.3511966505122928	0.5126774436798763	0.13616587442213526	0.11875388031603262	0.09981182651443203	0.3316919751557413	0.06208699477736472	0.05217477587408449	0.20203896831824886	0.04383630696152284	0.238259741926736	0.1754678951701687	3424.205373496713	-6.912834842183675	24.843155270041468
LAWGIA	3128.019866146368	0.0	3791.598053	15.07449	3663.85	51.731397371499995	90000.0	4423.675944590656	41.42096706183965	Test	Retained	0.0019109382223861826	0.007527231364204547	0.022519861550286166	0.183722773908712	0.2877029281753048	0.17340071390178224	0.3471359932158074	3.6516848897764635e-06	2.631729988597168e-05	0.00011168932372564463	0.0010618930923579073	0.002417110023059014	0.0012866501789059	0.0007656771224086224	0.00010499065953842605	0.00037892724194741435	0.003760919941187712	0.008769739741375786	0.008835601136580301	0.005250805551946442	0.0010444903747009204	0.007076136036618848	0.01551683687092237	0.01648879866055632	0.023848450964659408	0.041928289324672435	0.07905553485463006	0.047967166769327226	0.15817731336190252	0.0887078444511385	0.05383483155915416	0.2068834921815328	0.03267210523201694	0.17622857992522753	0.12879690618075415	3578.5137070001306	14.40188554201091	21.214001676758592
MEHMET	3401.8694159481993	0.0	5464.395323	21.82341	4564.52	73.1681509238	80000.0	6256.784189056355	83.92193891170888	Test	Retained	0.24622036592280974	0.36401524140369135	0.41781515449421863	0.30462442687571906	0.4367439058692853	0.2614111674997428	0.5093705643797657	0.06062446859516233	0.11549479312432265	0.17678226819569054	0.2146506021253923	0.46482667382227566	0.24566321921243714	0.14237115331822833	0.13400485592552977	0.1776609166382201	0.21554506558035277	0.4670093392677764	0.46777468952549817	0.27103329708947993	0.18050730403239323	0.14783536012063178	0.3030786056288283	0.3203416536429653	0.4518990066230527	0.10434201143830571	0.18582078819866438	0.11195125346286186	0.35952704990638007	0.1978694784847067	0.11922793111598685	0.44620864035910235	0.07184389543207124	0.3773865508374348	0.26860378566047516	4317.991328331746	26.929955279550242	60.62919103780222
MUDTAH	3573.73093985707	0.0	3847.624369	18.89369	3669.17	50.4992574584	100000.0	4318.312703485684	20.83485791625917	Test	Retained	0.10722523123326233	0.16065373762698607	0.28656138689376975	0.3424342757656533	0.25644833073095	0.16899686399506103	0.3340122302127299	0.011497250213026576	0.022446727828851754	0.05350448480246814	0.10407647416358277	0.12161938189515241	0.07045495203139764	0.04142313856741846	0.026682007897308003	0.05507302151813432	0.10696343758100672	0.1249110082540914	0.13717261720567114	0.08062563230267533	0.08710805203254539	0.11425232247042509	0.12592849703599399	0.14598255221707268	0.20889746384165145	0.12953457036576568	0.12412659601761424	0.08199855841239426	0.26715336048397104	0.07128800528006464	0.04709392948968116	0.1787946355896266	0.031111618928639877	0.1657876423734111	0.1197045473202692	3264.7816218645903	-8.645007785752222	7.664075269020793
MUDTEL	2836.1453102310743	0.0	3764.837829	19.09514	3673.87	50.5479043562	90000.0	4322.4726164691165	52.406599227348615	Test	Retained	0.1082952869159425	0.17051355058811882	0.2568048318305149	0.3334674052311661	0.2513662373602046	0.16689795908012198	0.3340418755993994	0.01172786916820631	0.02403447004071445	0.0486618123322105	0.10257630010895727	0.12053264121397492	0.07032016653699409	0.04184003479267728	0.029989919471933836	0.05257463045545522	0.11066846914779933	0.12996196575528876	0.1437327491463247	0.08549895776459808	0.07060765610964373	0.10032363224608458	0.111150557305011	0.1297806978343503	0.18795564678970192	0.12331544429990722	0.11883752460980371	0.07906403135096708	0.26069582297433275	0.06863480444832382	0.04566371572168042	0.17545098151740118	0.0303812811822323	0.16384381012587643	0.11972471215682674	3218.2926014884633	13.474178839808939	32.7448849471419
OLOGEC	3440.773855693813	0.0	4007.890545	13.04043	3807.65	52.700896212299995	80000.0	4506.580117264682	30.975771912680806	Test	Retained	0.27373391457819435	0.3942127714707447	0.4337897337816272	0.45850057508315584	0.33039556859181285	0.18676126018844857	0.36130422238498017	0.07493025599030219	0.13895786850460762	0.20383239373810152	0.3487596997114631	0.3950882478848589	0.1977887661403632	0.11392438594828087	0.15694870299134794	0.19941144349418805	0.3410749121829527	0.3863292246891506	0.36651910442868413	0.21106029690888056	0.1941692006537082	0.2244008355168652	0.24009445538916843	0.24031036541143844	0.3368935290551474	0.223755467957522	0.20768867130617505	0.11850764416595974	0.3782491628858497	0.11556828407001565	0.06595344954039019	0.24530395080336878	0.03763939010370688	0.1964908281804536	0.1389854172442772	3465.16162799914	0.7087874219042304	16.48224245739717
OWIZAW	4546.540722531729	0.0	5788.901233	14.23644	5007.14	75.9038548657	80000.0	6490.720798817684	42.76174337669504	Test	Retained	0.4586012461642094	0.5576657664548386	0.7037986152352854	0.5871951600368664	0.485280454195408	0.27625900240884227	0.530126425512261	0.2103151029833658	0.3285406360254258	0.548091537882177	0.7385991156965107	0.9588081850938972	0.4826641135043818	0.27559239578492556	0.31258698796850826	0.45172942451066417	0.6086681435894122	0.7901910782458439	0.7538780748582066	0.4303595005725781	0.5004212983362085	0.4559203623138642	0.5596161879875695	0.5633710921470444	0.7830400288308512	0.3580103065931454	0.3807361896118483	0.21848127134272222	0.6913199587315588	0.24273096420432336	0.1393066062058605	0.5136520883494246	0.079951860143959	0.41377184178457166	0.29014944087061556	3966.3871167595134	-12.760330131809727	27.325401580841113
PEVQIS	3208.9847347420805	0.0	3485.885012	14.89727	3527.69	48.4552711509	90000.0	4143.526528764221	29.122662501454787	Test	Retained	0.001932481741513141	0.007724194088583929	0.019350444248090255	0.1133838427500973	0.273285132260639	0.15177214226463123	0.31710866998111287	3.734485681281662e-06	2.710012418640695e-05	0.00010272939978430515	0.0007184868169447659	0.002327900884720663	0.001147081806715344	0.0007108056878917785	0.00010924945314175265	0.0003475558683961338	0.0024736209716217095	0.00849160061110238	0.007886486923085068	0.004890675402209275	0.0008376575660978489	0.004060422909628228	0.013297069669381026	0.012988550757556342	0.019624419733475784	0.018335296757311634	0.05018038853540083	0.028156870604020133	0.09671925249638033	0.0804363252859915	0.04517728412389148	0.18080128224593392	0.025373885962750673	0.14253063903853264	0.108482477213063	3440.9851950320267	7.229715298368132	8.628906029376152
PUZLOM	3113.3794445682256	0.0	4745.642554	16.83849	4954.25	60.9187178513	80000.0	5209.305768387506	67.31997692976195	Test	Retained	0.026664791729343267	0.1915688420859169	0.3810203574995359	0.262599359865937	0.24787662875266367	0.20787293032058737	0.40703059339657166	0.000711011117969253	0.006634892408665436	0.017507917974527547	0.02031618058490179	0.02928897750014444	0.021342006771379454	0.012431881786197408	0.037700566196106525	0.08616122861740952	0.09977969980544832	0.14384495968482233	0.19880233824575508	0.11577207276902511	0.1509336301340738	0.1180299889208222	0.16076168289842835	0.2346917006366179	0.33275700809730446	0.07951306421020321	0.0942292740526971	0.0783892390667939	0.25302317362180426	0.06684203536090318	0.05557721889414027	0.209051479728812	0.04620298924175709	0.2439361108095281	0.17450623333592485	3569.3453768215945	14.645369778132004	52.42737477050897
QUSBIP	3469.961830705949	0.0	3674.271981	10.66909	4135.37	46.915175683	80000.0	4011.829269074969	15.615948094125836	Test	Retained	0.0	0.0033907243365182416	0.026376981189895125	0.34565454782587185	0.26057365919865116	0.15241209030194222	0.30462376865203344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.335918550922403e-05	0.00024482296869423735	0.004108253528296445	0.004734256296263711	0.004619836491541315	0.002738369280835341	0.0013226425174664783	0.014439681567967613	0.01569245899541042	0.016180507373791276	0.02336760569908592	0.13180515176973462	0.1271194204154074	0.07498603331893217	0.24695217929804017	0.07347859291493077	0.04335085088569895	0.16636462573966246	0.025576638720490243	0.1377660902828777	0.10054738662454275	3219.819806358483	-7.2087831668331495	5.887965351263958
RAYMIP	3520.9479496074214	0.0	4416.390771	13.47425	4089.38	58.65693865340001	100000.0	5015.895600905003	42.458669446228704	Test	Retained	0.08747752951926648	0.1625629966987272	0.5536490128103072	0.5706691474074205	0.3372326604255458	0.19619421819960559	0.3861063644843849	0.007652318170794138	0.01852601840459537	0.08263285309842974	0.13710713933745064	0.1287588296376752	0.06624942746141914	0.03878136200349696	0.027307472074066686	0.10551252746847614	0.17490838924358415	0.16411839770299566	0.1600172821967246	0.0936448509965117	0.3125596492600176	0.3505403121281998	0.3109201339965551	0.31990587550326194	0.4558541105850245	0.3390176259997815	0.26068694002123044	0.1528965414467041	0.4960060552676509	0.12019873100574142	0.07050538558123477	0.2665217045559881	0.04135755004940281	0.2194322233737276	0.15775205658397728	3904.1577750056344	10.883711741349094	25.43186761657238
SUKYIH	3517.0117475906354	0.0	3603.81754	9.64677	3804.84	44.753061693199996	100000.0	3826.941712733595	8.812309636306455	Test	Retained	0.14998519963099297	0.1661012798125249	0.16354617065211388	0.16424913468347857	0.25387175743788576	0.15264048407172842	0.2959651794356989	0.02249556010834881	0.03244169833626491	0.044057388750058046	0.07570942191849052	0.16850425360026283	0.08950825226596207	0.05169708529231274	0.028485747012577122	0.033479772419250285	0.05734650498288406	0.12784694584738304	0.12869895402789627	0.07430553460917307	0.030086707208231648	0.034542074674703	0.07298031999474168	0.07750483846947064	0.10889240550412893	0.03445992450431511	0.06368134685379569	0.03855534210383114	0.12335839712208553	0.06993658884439945	0.04235289219023357	0.15794771553590808	0.025649194732704887	0.1342576936378622	0.09522057752141361	3084.827988639001	-12.288379737363867	2.468168963860635
TOHSAL	3582.646534716477	0.0	3408.676235000001	9.79069	4201.62	43.8118217929	100000.0	3746.454029883181	4.572248296877197	Test	Retained	0.0	0.1831876235709535	0.30466177615216056	0.4209977932846629	0.2371404716635188	0.1393630590261272	0.2769959540625016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03452574782177072	0.06644512239419842	0.1475204618688339	0.13199798693558745	0.13006806698201498	0.07688470152720152	0.09799003680098266	0.14698653126628608	0.12403154856688002	0.12894354379840367	0.18556489651968	0.19052551085330996	0.13975941406681952	0.08283706963104955	0.27142364442152916	0.06147469490814345	0.036440472128836866	0.13913212042384626	0.02160133887280899	0.11576012067505521	0.08405551130407261	3130.226204844366	-12.628103986482575	-4.855915816161975
UBULIO	3624.5470125245947	0.0	3928.397812	24.24812	4041.24	65.2916619594	90000.0	5583.246714136996	54.03984814775831	Test	Retained	0.0700837366450823	0.1783070082366951	0.24252167219792786	0.4686113807566378	0.27619853119885984	0.18640717258955	0.446431499309781	0.004911730142137251	0.016251593498172102	0.02982152766107	0.09114509267999711	0.08527752654893511	0.05054812213960303	0.03569698832424064	0.03274127043919307	0.052018738001694584	0.1588863969689656	0.14851463874634804	0.16688269346692977	0.11787465133564828	0.06330113003874731	0.13062985448173536	0.11510932786424352	0.13656989969068756	0.23508286446895507	0.23316948553162345	0.17864987975870525	0.12075414394054312	0.4728018821034674	0.08207520201546874	0.055480072926420945	0.25311129027212576	0.037503222993037634	0.24014272494179106	0.20834469962608063	3586.8053884893175	-1.0412783695413899	8.383138594297474
UFENAW	2498.508540741003	0.0	2299.249504	7.3025	3576.23	29.30505690650001	100000.0	2505.9457482113908	0.29766588142949324	Test	Retained	0.008338937522275639	0.03056838303990877	0.11294047316011137	0.1774114802932014	0.16449794420362782	0.09589358514520832	0.18655450860877357	6.953787900041657e-05	0.00036023872651316953	0.0017454317481946317	0.004496284128834791	0.006253407849785042	0.003232146677338224	0.0018758027152038907	0.001126145231119966	0.004725343599557287	0.012015323095491817	0.016674766892260044	0.016310179453518692	0.009451316999605722	0.015201136254444494	0.026141400975090233	0.034149070016555115	0.0352382919091039	0.049706752172708604	0.039429292052332046	0.045251687506784107	0.026646410940496093	0.08565474494921393	0.031039854665781654	0.018284511361733168	0.06850509018459222	0.01077084537854656	0.05663922169778897	0.04035587172214477	2333.437144680487	-6.606797350052653	-7.975119295846278
VAGMAT	4773.441289455405	0.0	6308.820126	14.92091	5210.33	81.8772760076	80000.0	7001.5223768722935	46.676620750290745	Test	Retained	0.05722602141032914	0.15203097069776503	0.21406290878422093	0.48745915171004106	0.527177650892798	0.29632109975782633	0.5730351788504182	0.0032748175264554493	0.01134958138414854	0.02163317255604103	0.07724330872787057	0.1296653775654799	0.06446077351096123	0.03707670791676393	0.02394745819706244	0.039514869267143954	0.14100982571426388	0.2367841766195685	0.22305994818068492	0.12826298412367323	0.04992978742279201	0.12040136267500068	0.19113262391546665	0.18994339716774866	0.26588776694448174	0.25123441361754	0.34577265154700915	0.19594058626822394	0.624558823644651	0.2851350043788356	0.16160536259515054	0.6002653369015776	0.09159482088148714	0.47752236791215874	0.33732274314195854	4776.584295049222	0.06584360010376832	32.1650302882381
